REGION,TYPE,AREA,GENDER,MATH,READING,SCIENCE
NORTH,PUBLIC,URBAN,Female,568.087,541.088,570.347
NORTH,PUBLIC,URBAN,Male,592.857,497.909,565.778
NORTH,PUBLIC,URBAN,Female,656.185,593.513,572.585
NORTH,PUBLIC,URBAN,Male,587.56,490.852,544.61
NORTH,PUBLIC,URBAN,Female,631.181,560.231,583.775
NORTH,PUBLIC,URBAN,Male,667.09,557.334,618.277
NORTH,PUBLIC,RURAL,Female,479.132,575.164,569.508
NORTH,PUBLIC,RURAL,Female,417.129,601.456,563.633
NORTH,PUBLIC,RURAL,Female,462.229,507.409,537.43
NORTH,PUBLIC,RURAL,Female,505.383,529.809,569.508
NORTH,PUBLIC,RURAL,Male,514.262,497.99,573.238
NORTH,PUBLIC,RURAL,Male,520.65,518.84,550.205
NORTH,PUBLIC,RURAL,Male,482.482,501.679,564.472
NORTH,PUBLIC,RURAL,Female,455.92,489.537,470.011
NORTH,PUBLIC,RURAL,Male,510.056,493.82,524.748
NORTH,PUBLIC,RURAL,Female,508.498,570.478,546.195
NORTH,PUBLIC,RURAL,Male,381.064,450.033,470.477
NORTH,PUBLIC,RURAL,Male,488.635,531.752,521.298
NORTH,PUBLIC,RURAL,Male,527.504,492.376,580.698
NORTH,PUBLIC,RURAL,Male,518.936,522.85,535.938
NORTH,PUBLIC,RURAL,Male,502.578,501.358,562.048
NORTH,PUBLIC,RURAL,Male,551.885,568.561,612.122
NORTH,PUBLIC,RURAL,Female,531.866,567.3,568.575
NORTH,PUBLIC,RURAL,Female,570.58,605.427,619.582
NORTH,PUBLIC,RURAL,Female,442.6,571.431,506.845
NORTH,PUBLIC,RURAL,Male,516.755,551.72,503.581
NORTH,PUBLIC,RURAL,Female,486.922,536.243,535.006
NORTH,PUBLIC,RURAL,Female,633.596,617.818,652.126
NORTH,PUBLIC,RURAL,Female,519.793,575.243,539.575
NORTH,PUBLIC,RURAL,Female,513.717,568.095,568.575
NORTH,PUBLIC,RURAL,Male,420.868,439.448,471.503
NORTH,PUBLIC,RURAL,Male,468.539,436.24,504.234
NORTH,PUBLIC,RURAL,Female,419.699,523.613,515.423
NORTH,PUBLIC,RURAL,Female,445.716,514.24,484.651
NORTH,PUBLIC,RURAL,Female,527.037,495.971,569.135
NORTH,PUBLIC,RURAL,Female,407.548,463.405,470.477
NORTH,PUBLIC,RURAL,Male,696.612,631.113,722.342
NORTH,PUBLIC,RURAL,Male,468.617,431.589,515.05
NORTH,PUBLIC,RURAL,Female,600.647,595.816,618.93
NORTH,PUBLIC,RURAL,Male,501.176,552.522,569.787
NORTH,PUBLIC,RURAL,Female,402.407,463.405,470.291
NORTH,PUBLIC,URBAN,Female,601.503,507.886,555.334
NORTH,PUBLIC,URBAN,Male,661.637,561.023,640.936
NORTH,PUBLIC,URBAN,Male,626.897,494.622,557.385
NORTH,PUBLIC,URBAN,Female,502.734,444.659,488.008
NORTH,PUBLIC,URBAN,Male,594.727,501.197,518.874
NORTH,PUBLIC,URBAN,Female,505.85,481.991,542.093
NORTH,PUBLIC,URBAN,Female,599.634,502.008,520.086
NORTH,PUBLIC,URBAN,Male,735.714,611.866,710.966
NORTH,PUBLIC,URBAN,Female,640.139,541.723,632.917
NORTH,PUBLIC,URBAN,Female,596.83,589.7,548.06
NORTH,PUBLIC,URBAN,Male,556.481,495.584,490.526
NORTH,PUBLIC,URBAN,Male,591.533,528.464,522.231
NORTH,PUBLIC,URBAN,Female,662.416,595.895,610.817
NORTH,PUBLIC,URBAN,Male,624.015,561.263,557.385
NORTH,PUBLIC,URBAN,Female,576.655,558.642,476.539
NORTH,PUBLIC,URBAN,Male,631.181,587.086,537.15
NORTH,PUBLIC,URBAN,Female,576.811,598.278,598.135
NORTH,PUBLIC,URBAN,Female,670.284,554.591,604.01
NORTH,PUBLIC,URBAN,Male,527.037,467.676,503.861
NORTH,PUBLIC,URBAN,Female,667.713,630.21,596.55
NORTH,PUBLIC,URBAN,Male,664.597,591.176,662.57
NORTH,PUBLIC,URBAN,Female,568.087,536.322,534.912
NORTH,PUBLIC,URBAN,Male,614.823,563.749,603.916
NORTH,PUBLIC,URBAN,Female,542.772,510.904,535.006
NORTH,PUBLIC,URBAN,Male,632.661,487.564,571.373
NORTH,PUBLIC,URBAN,Male,586.003,541.375,567.922
NORTH,PUBLIC,URBAN,Male,639.593,511.543,552.723
NORTH,PUBLIC,URBAN,Male,662.338,580.59,617.904
NORTH,PUBLIC,URBAN,Female,591.611,556.974,583.495
NORTH,PUBLIC,URBAN,Male,638.892,527.822,552.723
NORTH,PUBLIC,URBAN,Female,692.951,592.877,655.856
NORTH,PUBLIC,URBAN,Male,598.076,562.145,565.778
NORTH,PUBLIC,URBAN,Female,461.217,479.847,483.719
NORTH,PUBLIC,URBAN,Female,619.419,554.591,587.225
NORTH,PUBLIC,URBAN,Female,570.346,540.294,526.613
NORTH,PRIVATE,RURAL,Female,493.465,507.727,496.774
NORTH,PRIVATE,RURAL,Female,458.179,468.965,490.246
NORTH,PRIVATE,RURAL,Female,388.853,464.199,397.93
NORTH,PRIVATE,RURAL,Male,431.929,466.714,471.317
NORTH,PRIVATE,RURAL,Male,417.051,471.525,424.319
NORTH,PRIVATE,RURAL,Female,469.941,525.281,443.902
NORTH,PRIVATE,RURAL,Male,427.8,405.926,436.162
NORTH,PRIVATE,RURAL,Male,449.844,434.636,468.799
NORTH,PRIVATE,RURAL,Female,506.785,516.623,515.983
NORTH,PRIVATE,RURAL,Female,417.752,462.451,490.153
NORTH,PRIVATE,RURAL,Male,470.798,459.176,480.548
NORTH,PRIVATE,RURAL,Male,378.182,384.113,383.01
NORTH,PRIVATE,RURAL,Male,397.5,455.567,375.83
NORTH,PRIVATE,RURAL,Male,476.172,455.487,506.005
NORTH,PRIVATE,RURAL,Male,408.483,418.597,376.762
NORTH,PRIVATE,RURAL,Female,415.259,415.508,454.812
NORTH,PRIVATE,RURAL,Male,504.915,539.049,536.684
NORTH,PRIVATE,RURAL,Male,508.265,485.961,476.912
NORTH,PRIVATE,RURAL,Female,398.201,484.851,451.828
NORTH,PRIVATE,RURAL,Male,509.277,447.307,509.828
NORTH,PRIVATE,RURAL,Male,547.445,471.365,502.369
NORTH,PRIVATE,RURAL,Female,462.775,494.939,511.693
NORTH,PRIVATE,RURAL,Male,397.733,438.806,453.506
NORTH,PRIVATE,RURAL,Male,468.305,417.795,473.461
NORTH,PRIVATE,RURAL,Female,498.06,447.042,494.536
NORTH,PRIVATE,RURAL,Male,440.263,476.498,498.452
NORTH,PRIVATE,RURAL,Male,400.538,441.052,474.394
NORTH,PRIVATE,RURAL,Male,459.036,494.782,492.018
NORTH,PRIVATE,RURAL,Female,448.52,527.585,486.516
NORTH,PRIVATE,RURAL,Male,426.943,462.624,496.774
NORTH,PRIVATE,RURAL,Female,468.772,571.272,493.976
NORTH,PRIVATE,RURAL,Male,459.036,434.716,423.387
NORTH,PRIVATE,RURAL,Male,546.666,465.751,535.006
NORTH,PUBLIC,REMOTE,Male,260.329,239.763,293.491
NORTH,PUBLIC,REMOTE,Male,434.889,360.135,407.535
NORTH,PUBLIC,REMOTE,Female,397.889,471.983,473.461
NORTH,PUBLIC,REMOTE,Female,378.104,402.084,470.944
NORTH,PUBLIC,REMOTE,Male,372.963,325.411,426.837
NORTH,PUBLIC,REMOTE,Male,437.303,332.468,455.371
NORTH,PUBLIC,REMOTE,Female,406.302,443.547,441.384
NORTH,PUBLIC,REMOTE,Male,315.945,308.089,329.485
NORTH,PUBLIC,REMOTE,Female,379.974,397.159,452.014
NORTH,PUBLIC,REMOTE,Female,424.607,478.258,497.706
NORTH,PUBLIC,REMOTE,Female,339.858,394.935,394.107
NORTH,PUBLIC,REMOTE,Female,310.96,427.661,390.47
NORTH,PUBLIC,REMOTE,Male,377.325,336.478,477.751
NORTH,PUBLIC,REMOTE,Female,374.054,413.363,502.182
NORTH,PUBLIC,REMOTE,Female,459.737,460.068,481.854
NORTH,PUBLIC,REMOTE,Male,455.063,393.095,491.179
NORTH,PUBLIC,REMOTE,Female,362.603,403.672,435.882
NORTH,PUBLIC,REMOTE,Female,459.036,482.389,472.809
NORTH,PUBLIC,REMOTE,Male,437.459,342.573,449.776
NORTH,PUBLIC,REMOTE,Female,405.99,410.821,448.284
NORTH,PUBLIC,REMOTE,Male,384.258,357.649,483.626
NORTH,PUBLIC,REMOTE,Female,456.777,451.331,451.361
NORTH,PUBLIC,REMOTE,Female,306.52,360.78,411.917
NORTH,PUBLIC,REMOTE,Male,450.467,437.122,412.197
NORTH,PUBLIC,REMOTE,Male,311.661,303.037,374.618
NORTH,PUBLIC,REMOTE,Female,363.382,413.204,433.364
NORTH,PUBLIC,REMOTE,Male,305.741,318.354,391.123
NORTH,PUBLIC,REMOTE,Male,416.35,399.35,483.439
NORTH,PUBLIC,REMOTE,Female,445.872,341.398,467.494
NORTH,PUBLIC,REMOTE,Male,414.247,414.587,488.381
NORTH,PUBLIC,REMOTE,Female,400.538,462.61,469.545
NORTH,PUBLIC,REMOTE,Male,402.095,449.231,499.385
NORTH,PUBLIC,REMOTE,Male,380.519,355.243,469.731
NORTH,PUBLIC,REMOTE,Female,537.319,487.71,600.28
SOUTH,PUBLIC,RURAL,Female,570.502,483.103,523.163
SOUTH,PUBLIC,RURAL,Male,409.885,386.68,461.339
SOUTH,PUBLIC,RURAL,Female,357.852,411.615,401.94
SOUTH,PUBLIC,RURAL,Female,372.418,407.565,420.31
SOUTH,PUBLIC,RURAL,Female,543.55,440.052,515.423
SOUTH,PUBLIC,RURAL,Female,512.081,490.729,560.742
SOUTH,PUBLIC,RURAL,Female,412.222,414.793,474.394
SOUTH,PUBLIC,RURAL,Female,421.024,441.799,445.207
SOUTH,PUBLIC,RURAL,Female,204.323,323.527,324.543
SOUTH,PUBLIC,RURAL,Female,478.431,487.869,514.491
SOUTH,PUBLIC,RURAL,Male,571.203,544.583,556.733
SOUTH,PUBLIC,RURAL,Female,456.076,475.955,482.507
SOUTH,PUBLIC,RURAL,Male,561.154,465.591,552.35
SOUTH,PUBLIC,RURAL,Female,445.015,505.344,541.44
SOUTH,PUBLIC,RURAL,Female,464.488,476.749,540.507
SOUTH,PUBLIC,RURAL,Male,532.1,490.692,541.533
SOUTH,PUBLIC,RURAL,Male,562.011,526.86,550.858
SOUTH,PUBLIC,RURAL,Male,453.583,441.854,489.22
SOUTH,PUBLIC,RURAL,Male,499.385,434.556,530.343
SOUTH,PUBLIC,RURAL,Female,464.099,401.925,489.314
SOUTH,PUBLIC,RURAL,Female,457.634,442.594,496.494
SOUTH,PUBLIC,RURAL,Female,506.473,526.949,537.617
SOUTH,PUBLIC,RURAL,Male,486.688,438.485,534.073
SOUTH,PUBLIC,RURAL,Female,402.874,467.376,476.072
SOUTH,PUBLIC,RURAL,Female,470.798,464.834,476.539
SOUTH,PUBLIC,RURAL,Female,449.688,459.354,479.336
SOUTH,PUBLIC,RURAL,Female,401.316,436.398,446.419
SOUTH,PUBLIC,RURAL,Male,526.414,504.405,536.871
SOUTH,PUBLIC,RURAL,Male,475.783,506.811,454.812
SOUTH,PUBLIC,RURAL,Male,488.557,460.459,484.651
SOUTH,PUBLIC,RURAL,Female,455.375,503.914,476.818
SOUTH,PUBLIC,RURAL,Female,418.765,441.164,419.004
SOUTH,PUBLIC,RURAL,Male,385.893,374.971,408.747
SOUTH,PUBLIC,RURAL,Female,541.759,546.648,562.048
SOUTH,PUBLIC,URBAN,Male,576.811,460.298,553.655
SOUTH,PUBLIC,URBAN,Male,652.913,633.518,745.748
SOUTH,PUBLIC,URBAN,Female,651.511,684.064,729.243
SOUTH,PUBLIC,URBAN,Female,586.003,581.598,651.473
SOUTH,PUBLIC,URBAN,Female,606.177,623.061,615.013
SOUTH,PUBLIC,URBAN,Female,599.322,540.77,536.498
SOUTH,PUBLIC,URBAN,Female,677.06,651.656,721.503
SOUTH,PUBLIC,URBAN,Female,541.603,568.889,575.942
SOUTH,PUBLIC,URBAN,Female,649.486,567.141,651.567
SOUTH,PUBLIC,URBAN,Male,761.263,664.794,717.68
SOUTH,PUBLIC,URBAN,Female,592.39,589.541,662.477
SOUTH,PUBLIC,URBAN,Female,594.649,612.258,634.409
SOUTH,PUBLIC,URBAN,Female,708.997,702.492,728.777
SOUTH,PUBLIC,URBAN,Female,675.658,683.27,697.538
SOUTH,PUBLIC,URBAN,Male,675.658,610.262,694.741
SOUTH,PUBLIC,URBAN,Female,663.351,603.203,715.535
SOUTH,PUBLIC,URBAN,Male,653.926,647.953,671.802
SOUTH,PUBLIC,URBAN,Male,633.362,589.331,625.457
SOUTH,PUBLIC,URBAN,Female,650.732,581.28,690.358
SOUTH,PUBLIC,URBAN,Female,603.061,604.633,618.93
SOUTH,PUBLIC,URBAN,Female,631.103,622.108,664.621
SOUTH,PUBLIC,URBAN,Female,571.203,568.968,505.446
SOUTH,PUBLIC,URBAN,Male,643.254,691.258,700.056
SOUTH,PUBLIC,URBAN,Female,617.861,605.586,591.887
SOUTH,PUBLIC,URBAN,Male,691.081,620.848,628.254
SOUTH,PUBLIC,URBAN,Male,626.897,671.21,634.782
SOUTH,PUBLIC,URBAN,Male,710.477,683.961,714.976
SOUTH,PUBLIC,URBAN,Female,602.204,588.667,642.242
SOUTH,PUBLIC,URBAN,Female,611.863,641.965,675.532
SOUTH,PUBLIC,URBAN,Female,701.675,720.602,730.828
SOUTH,PUBLIC,URBAN,Female,696.222,629.892,690.731
SOUTH,PUBLIC,URBAN,Male,750.514,671.21,738.288
SOUTH,PUBLIC,URBAN,Female,627.676,642.601,681.406
SOUTH,PUBLIC,URBAN,Male,681.033,612.748,652.779
SOUTH,PUBLIC,URBAN,Female,525.479,579.374,593.379
CENTRAL,PUBLIC,URBAN,Male,741.79,718.525,770.832
CENTRAL,PUBLIC,URBAN,Female,596.83,627.827,616.132
CENTRAL,PUBLIC,URBAN,Female,564.27,602.25,562.328
CENTRAL,PUBLIC,URBAN,Female,543.862,586.523,558.318
CENTRAL,PUBLIC,URBAN,Female,630.402,642.839,620.142
CENTRAL,PUBLIC,URBAN,Male,547.056,587.006,570.347
CENTRAL,PUBLIC,URBAN,Female,586.158,573.655,587.878
CENTRAL,PUBLIC,URBAN,Male,614.434,578.024,629.187
CENTRAL,PUBLIC,URBAN,Female,562.011,595.101,609.605
CENTRAL,PUBLIC,URBAN,Female,562.011,572.86,587.878
CENTRAL,PUBLIC,URBAN,Male,596.207,546.106,534.353
CENTRAL,PUBLIC,URBAN,Male,549.003,538.728,593.752
CENTRAL,PUBLIC,URBAN,Female,494.789,578.579,551.604
CENTRAL,PUBLIC,URBAN,Male,552.508,587.006,615.106
CENTRAL,PUBLIC,URBAN,Female,572.371,591.924,604.942
CENTRAL,PUBLIC,URBAN,Female,554.689,559.278,573.238
CENTRAL,PUBLIC,URBAN,Female,727.691,643.713,613.335
CENTRAL,PUBLIC,URBAN,Female,552.586,544.265,571.652
CENTRAL,PUBLIC,URBAN,Female,475.316,510.269,494.722
CENTRAL,PUBLIC,URBAN,Female,518.936,571.431,584.241
CENTRAL,PUBLIC,URBAN,Male,771,671.851,770.925
CENTRAL,PUBLIC,URBAN,Female,582.186,594.783,572.865
CENTRAL,PUBLIC,URBAN,Female,562.011,580.009,599.347
CENTRAL,PUBLIC,URBAN,Male,581.563,565.513,598.042
CENTRAL,PUBLIC,URBAN,Male,568.243,546.908,566.71
CENTRAL,PUBLIC,URBAN,Female,486.299,510.189,470.011
CENTRAL,PUBLIC,URBAN,Female,544.563,609.319,568.575
CENTRAL,PUBLIC,URBAN,Male,547.289,566.315,585.919
CENTRAL,PUBLIC,URBAN,Female,548.614,573.734,544.61
CENTRAL,PUBLIC,URBAN,Male,540.435,544.503,563.913
CENTRAL,PUBLIC,URBAN,Male,609.449,590.695,645.599
CENTRAL,PUBLIC,URBAN,Female,527.504,587.158,539.668
CENTRAL,PUBLIC,URBAN,Male,498.06,545.786,545.823
CENTRAL,PUBLIC,URBAN,Female,561.7,587.873,617.997
CENTRAL,PUBLIC,URBAN,Female,486.221,501.373,474.394
NORTH,PUBLIC,RURAL,Male,598.621,548.512,536.871
NORTH,PUBLIC,RURAL,Female,455.842,499.148,443.622
NORTH,PUBLIC,RURAL,Female,507.33,533.939,534.912
NORTH,PUBLIC,RURAL,Male,692.016,636.405,691.291
NORTH,PUBLIC,RURAL,Male,706.582,676.743,681.406
NORTH,PUBLIC,RURAL,Male,639.827,601.922,603.637
NORTH,PUBLIC,RURAL,Female,603.918,627.668,601.119
NORTH,PUBLIC,RURAL,Female,676.281,693.754,653.432
NORTH,PUBLIC,RURAL,Female,467.994,460.704,445.487
NORTH,PUBLIC,RURAL,Female,661.014,644.507,667.978
NORTH,PUBLIC,RURAL,Female,589.819,568.253,600.093
NORTH,PUBLIC,RURAL,Female,468.383,500.658,412.197
NORTH,PUBLIC,RURAL,Male,670.751,642.26,617.997
NORTH,PUBLIC,RURAL,Female,567.386,567.3,577.247
NORTH,PUBLIC,RURAL,Female,561.933,570.478,591.235
NORTH,PUBLIC,RURAL,Male,605.476,517.317,507.311
NORTH,PUBLIC,RURAL,Female,484.896,510.11,530.996
NORTH,PUBLIC,RURAL,Male,712.891,648.755,686.069
NORTH,PUBLIC,RURAL,Male,705.258,577.382,684.483
NORTH,PUBLIC,RURAL,Female,581.485,641.171,573.89
NORTH,PUBLIC,RURAL,Female,595.506,592.718,536.871
NORTH,PUBLIC,RURAL,Female,577.512,566.983,583.122
NORTH,PUBLIC,RURAL,Male,645.435,612.026,656.789
NORTH,PUBLIC,RURAL,Male,665.376,672.974,691.477
NORTH,PUBLIC,RURAL,Female,566.529,607.81,614.174
NORTH,PUBLIC,RURAL,Male,428.501,437.764,455.744
NORTH,PUBLIC,RURAL,Female,488.246,588.747,500.504
NORTH,PUBLIC,RURAL,Male,728.938,736.969,707.516
NORTH,PUBLIC,RURAL,Female,523.61,559.516,492.857
NORTH,PUBLIC,RURAL,Male,682.98,658.379,640.377
NORTH,PUBLIC,RURAL,Female,607.735,620.519,626.389
NORTH,PUBLIC,RURAL,Female,460.827,502.326,509.455
NORTH,PUBLIC,RURAL,Female,469.084,510.11,520.086
NORTH,PUBLIC,RURAL,Male,605.087,534.719,563.913
NORTH,PUBLIC,RURAL,Female,537.864,566.506,497.426
CENTRAL,PUBLIC,URBAN,Male,419.466,439.448,512.346
CENTRAL,PUBLIC,URBAN,Female,398.98,432.268,462.272
CENTRAL,PUBLIC,URBAN,Male,557.26,429.504,551.417
CENTRAL,PUBLIC,URBAN,Female,422.426,433.936,383.29
CENTRAL,PUBLIC,URBAN,Female,446.495,391.758,468.799
CENTRAL,PUBLIC,URBAN,Female,396.02,400.495,394.48
CENTRAL,PUBLIC,URBAN,Female,445.638,471.109,449.217
CENTRAL,PUBLIC,URBAN,Male,354.58,416.191,422.175
CENTRAL,PUBLIC,URBAN,Female,458.335,442.594,428.049
CENTRAL,PUBLIC,URBAN,Male,418.453,377.056,355.968
CENTRAL,PUBLIC,URBAN,Male,402.095,369.839,492.857
CENTRAL,PUBLIC,URBAN,Female,424.762,449.742,480.828
CENTRAL,PUBLIC,URBAN,Male,413.234,429.824,429.355
CENTRAL,PUBLIC,URBAN,Male,405.679,326.213,418.445
CENTRAL,PUBLIC,URBAN,Male,483.962,453.081,535.845
CENTRAL,PUBLIC,URBAN,Male,409.417,357.81,451.641
CENTRAL,PUBLIC,URBAN,Male,382.544,416.111,421.242
CENTRAL,PUBLIC,URBAN,Female,381.22,374.283,373.033
CENTRAL,PUBLIC,URBAN,Male,430.605,390.529,416.58
CENTRAL,PUBLIC,URBAN,Female,392.437,456.097,430.567
CENTRAL,PUBLIC,URBAN,Female,436.369,470.553,490.06
CENTRAL,PUBLIC,URBAN,Male,397.11,310.976,389.538
CENTRAL,PUBLIC,URBAN,Male,458.179,448.429,397.93
CENTRAL,PUBLIC,URBAN,Male,483.806,469.841,493.976
CENTRAL,PUBLIC,URBAN,Male,407.782,381.708,438.68
CENTRAL,PUBLIC,URBAN,Female,431.15,434.65,479.989
CENTRAL,PUBLIC,URBAN,Female,431.773,435.445,465.908
CENTRAL,PUBLIC,URBAN,Male,474.069,372.245,450.709
CENTRAL,PUBLIC,URBAN,Female,455.219,389.057,451.641
CENTRAL,PUBLIC,URBAN,Male,440.419,341.29,447.911
CENTRAL,PUBLIC,URBAN,Female,456.309,455.303,449.217
CENTRAL,PUBLIC,URBAN,Male,409.106,414.748,388.605
CENTRAL,PUBLIC,URBAN,Male,500.319,478.021,506.378
CENTRAL,PUBLIC,URBAN,Female,476.562,441.64,490.246
CENTRAL,PUBLIC,URBAN,Female,462.307,413.204,464.137
CENTRAL,PUBLIC,URBAN,Male,484.819,433.513,468.426
CENTRAL,PUBLIC,URBAN,Male,647.461,559.9,598.415
CENTRAL,PUBLIC,URBAN,Male,539.889,479.465,500.504
CENTRAL,PUBLIC,URBAN,Male,493.309,437.122,380.492
CENTRAL,PUBLIC,URBAN,Female,553.287,549.825,548.9
CENTRAL,PUBLIC,URBAN,Male,433.409,420.201,368.37
CENTRAL,PUBLIC,URBAN,Male,580.161,491.414,489.314
CENTRAL,PUBLIC,URBAN,Male,482.56,472.327,473.182
CENTRAL,PUBLIC,URBAN,Male,490.115,461.902,444.554
SOUTH,PUBLIC,RURAL,Female,549.237,583.901,567.643
SOUTH,PUBLIC,RURAL,Female,484.741,578.421,516.263
SOUTH,PUBLIC,RURAL,Female,468.383,475.24,436.442
SOUTH,PUBLIC,RURAL,Female,474.848,529.332,528.105
SOUTH,PUBLIC,RURAL,Male,522.052,525.416,533.887
SOUTH,PUBLIC,RURAL,Female,497.905,552.367,531.276
SOUTH,PUBLIC,RURAL,Female,450.857,468.647,472.529
SOUTH,PUBLIC,RURAL,Female,498.684,553.956,581.444
SOUTH,PUBLIC,RURAL,Female,459.893,483.103,447.632
SOUTH,PUBLIC,RURAL,Female,492.92,550.62,550.858
SOUTH,PUBLIC,RURAL,Male,350.062,368.556,412.477
SOUTH,PUBLIC,RURAL,Female,508.498,482.945,530.343
SOUTH,PUBLIC,RURAL,Female,515.041,572.86,559.25
SOUTH,PUBLIC,RURAL,Male,434.967,418.276,460.966
SOUTH,PUBLIC,RURAL,Female,529.374,516.623,490.806
SOUTH,PUBLIC,RURAL,Male,467.526,464.468,511.693
SOUTH,PUBLIC,RURAL,Male,510.368,499.594,503.301
SOUTH,PUBLIC,RURAL,Male,527.582,470.724,534.912
SOUTH,PUBLIC,RURAL,Male,401.394,430.706,395.412
SOUTH,PUBLIC,RURAL,Female,474.692,481.515,451.361
SOUTH,PUBLIC,RURAL,Female,552.664,585.569,563.913
SOUTH,PUBLIC,RURAL,Male,469.318,476.337,502.089
SOUTH,PUBLIC,RURAL,Female,605.087,536.163,617.065
SOUTH,PUBLIC,RURAL,Female,586.08,574.449,575.382
SOUTH,PUBLIC,RURAL,Male,570.268,554.848,597.482
SOUTH,PUBLIC,RURAL,Female,498.917,560.151,517.941
SOUTH,PUBLIC,RURAL,Female,544.096,570.478,566.71
SOUTH,PUBLIC,RURAL,Female,664.831,637.2,627.322
SOUTH,PUBLIC,RURAL,Male,528.984,532.393,564.845
SOUTH,PUBLIC,RURAL,Male,522.052,495.744,506.099
SOUTH,PUBLIC,URBAN,Female,493.231,535.687,530.157
SOUTH,PUBLIC,URBAN,Female,482.56,516.464,488.102
SOUTH,PUBLIC,URBAN,Male,516.599,505.368,507.963
SOUTH,PUBLIC,URBAN,Female,546.666,502.008,604.942
SOUTH,PUBLIC,URBAN,Male,544.563,570.085,583.495
SOUTH,PUBLIC,URBAN,Female,470.72,476.749,535.845
SOUTH,PUBLIC,URBAN,Male,462.151,393.015,423.387
SOUTH,PUBLIC,URBAN,Male,554.222,528.464,597.203
SOUTH,PUBLIC,URBAN,Female,525.245,524.487,497.053
SOUTH,PUBLIC,URBAN,Male,584.6,518.84,577.9
SOUTH,PUBLIC,URBAN,Male,645.591,595.827,605.875
SOUTH,PUBLIC,URBAN,Male,670.05,590.374,661.824
SOUTH,PUBLIC,URBAN,Female,512.627,563.249,526.613
SOUTH,PUBLIC,URBAN,Female,508.966,450.219,551.417
SOUTH,PUBLIC,URBAN,Female,508.966,491.523,522.51
SOUTH,PUBLIC,URBAN,Female,497.437,505.503,512.253
SOUTH,PUBLIC,URBAN,Female,533.113,404.149,540.228
SOUTH,PUBLIC,URBAN,Female,488.791,489.458,535.006
SOUTH,PUBLIC,URBAN,Female,557.961,600.741,534.353
SOUTH,PUBLIC,URBAN,Male,496.347,491.735,486.516
SOUTH,PUBLIC,URBAN,Male,569.567,538.889,649.702
SOUTH,PUBLIC,URBAN,Female,578.213,572.066,584.334
SOUTH,PUBLIC,URBAN,Female,508.81,487.075,566.71
SOUTH,PUBLIC,URBAN,Female,529.997,520.436,514.771
SOUTH,PUBLIC,URBAN,Female,544.329,517.894,539.668
SOUTH,PUBLIC,URBAN,Female,509.589,539.658,562.794
SOUTH,PUBLIC,URBAN,Female,521.74,477.384,510.761
SOUTH,PUBLIC,URBAN,Male,564.815,517.156,550.858
SOUTH,PUBLIC,URBAN,Male,631.103,525.256,623.592
SOUTH,PUBLIC,URBAN,Female,478.12,507.727,477.191
SOUTH,PUBLIC,URBAN,Female,466.046,484.692,540.507
SOUTH,PUBLIC,URBAN,Female,512.237,538.07,586.852
SOUTH,PUBLIC,URBAN,Male,593.169,491.574,575.103
SOUTH,PUBLIC,URBAN,Female,501.955,545.06,495.188
SOUTH,PUBLIC,URBAN,Female,412.533,410.186,428.329
SOUTH,PUBLIC,URBAN,Male,529.296,488.366,582.563
SOUTH,PUBLIC,URBAN,Female,362.525,426.707,401.007
SOUTH,PUBLIC,URBAN,Male,407.704,378.981,444.181
SOUTH,PUBLIC,URBAN,Female,398.123,483.818,488.381
SOUTH,PUBLIC,URBAN,Female,389.788,393.029,495.468
SOUTH,PUBLIC,URBAN,Male,506.94,444.099,576.035
SOUTH,PUBLIC,URBAN,Female,476.328,483.103,467.587
SOUTH,PUBLIC,URBAN,Female,362.603,413.998,396.065
SOUTH,PUBLIC,URBAN,Female,352.321,406.929,333.868
SOUTH,PUBLIC,URBAN,Female,474.459,472.698,517.288
SOUTH,PUBLIC,URBAN,Female,390.879,350.295,451.082
SOUTH,PUBLIC,URBAN,Male,481.703,418.597,470.944
SOUTH,PUBLIC,URBAN,Female,475.316,437.987,495.655
SOUTH,PUBLIC,URBAN,Male,489.336,442.014,484.651
SOUTH,PUBLIC,URBAN,Female,444.236,420.432,510.108
SOUTH,PUBLIC,URBAN,Male,412.455,360.857,424.04
SOUTH,PUBLIC,URBAN,Male,557.26,484.357,572.585
SOUTH,PUBLIC,URBAN,Female,457.322,471.904,496.774
SOUTH,PUBLIC,URBAN,Female,383.401,412.41,478.124
SOUTH,PUBLIC,URBAN,Female,454.752,441.799,424.04
SOUTH,PUBLIC,URBAN,Male,450.39,379.302,492.111
SOUTH,PUBLIC,URBAN,Male,370.159,330.383,393.267
SOUTH,PUBLIC,URBAN,Male,469.551,421.003,505.166
SOUTH,PUBLIC,URBAN,Female,422.504,457.368,488.008
SOUTH,PUBLIC,URBAN,Female,514.34,462.451,524.655
SOUTH,PUBLIC,URBAN,Female,467.76,397.318,434.017
SOUTH,PUBLIC,URBAN,Male,542.382,500.396,553.562
SOUTH,PUBLIC,URBAN,Male,615.213,501.839,570.44
SOUTH,PUBLIC,URBAN,Female,529.062,532.509,570.44
SOUTH,PUBLIC,URBAN,Female,384.491,372.853,447.911
SOUTH,PUBLIC,URBAN,Male,481.625,439.528,495.188
SOUTH,PUBLIC,URBAN,Male,428.579,412.342,443.435
CENTRAL,PUBLIC,RURAL,Female,603.061,576.197,573.051
CENTRAL,PUBLIC,RURAL,Female,547.289,549.984,557.012
